-0.0770927,0.899414,2.56976,-0.154185,1.79883,2.13951
0.354255,-0.187547,2.08385,0.708509,-0.375093,1.1677
0.39958,-0.189275,2.10305,0.799161,-0.37855,1.20611
0.446434,-0.191329,2.12588,0.892869,-0.382658,1.25176
0.495217,-0.193781,2.15312,0.990434,-0.387561,1.30624
0.546493,-0.196738,2.18597,1.09299,-0.393475,1.37195
0.601119,-0.200373,2.22637,1.20224,-0.400746,1.45274
0.660545,-0.204997,2.27774,1.32109,-0.409994,1.55548
0.727716,-0.211272,2.34747,1.45543,-0.422545,1.69494
0.811563,-0.221335,2.45928,1.62313,-0.442671,1.91856
-0.83048,-0.276827,2.51661,-1.66096,-0.553653,2.03321
-0.736647,-0.261391,2.37628,-1.47329,-0.522782,1.75256
-0.666667,-0.252874,2.29885,-1.33333,-0.505747,1.5977
-0.605774,-0.246797,2.24361,-1.21155,-0.493594,1.48722
-0.550209,-0.242092,2.20084,-1.10042,-0.484184,1.40167
-0.498264,-0.2383,2.16637,-0.996528,-0.4766,1.33273
-0.448971,-0.235175,2.13796,-0.897942,-0.470351,1.27591
-0.401709,-0.232568,2.11426,-0.803417,-0.465136,1.22851
-0.356044,-0.230381,2.09437,-0.712087,-0.460762,1.18875
-0.311655,-0.228547,2.0777,-0.62331,-0.457094,1.1554
-0.268293,-0.227017,2.06379,-0.536586,-0.454035,1.12759
-0.225757,-0.225757,2.05234,-0.451514,-0.451514,1.10467
-0.183878,-0.22474,2.04309,-0.367756,-0.449479,1.08618
-0.142511,-0.223946,2.03587,-0.285022,-0.447892,1.07175
-0.101528,-0.223362,2.03057,-0.203057,-0.446725,1.06113
-0.0608123,-0.222978,2.02708,-0.121625,-0.445957,1.05415
-0.0202534,-0.222788,2.02534,-0.0405069,-0.445576,1.05069
0.0202534,-0.222788,2.02534,0.0405069,-0.445576,1.05069
0.0608123,-0.222978,2.02708,0.121625,-0.445957,1.05415
0.101528,-0.223362,2.03057,0.203057,-0.446725,1.06113
0.142511,-0.223946,2.03587,0.285022,-0.447892,1.07175
0.183878,-0.22474,2.04309,0.367756,-0.449479,1.08618
0.225757,-0.225757,2.05234,0.451514,-0.451514,1.10467
0.268293,-0.227017,2.06379,0.536586,-0.454035,1.12759
0.311655,-0.228547,2.0777,0.62331,-0.457094,1.1554
0.356044,-0.230381,2.09437,0.712087,-0.460762,1.18875
0.401709,-0.232568,2.11426,0.803417,-0.465136,1.22851
0.448971,-0.235175,2.13796,0.897942,-0.470351,1.27591
0.498264,-0.2383,2.16637,0.996528,-0.4766,1.33273
0.550209,-0.242092,2.20084,1.10042,-0.484184,1.40167
0.605774,-0.246797,2.24361,1.21155,-0.493594,1.48722
0.666667,-0.252874,2.29885,1.33333,-0.505747,1.5977
0.736647,-0.261391,2.37628,1.47329,-0.522782,1.75256
0.83048,-0.276827,2.51661,1.66096,-0.553653,2.03321
-0.749281,-0.314215,2.41704,-1.49856,-0.628429,1.83407
-0.674776,-0.302486,2.32681,-1.34955,-0.604972,1.65363
-0.611784,-0.294562,2.26587,-1.22357,-0.589125,1.53173
-0.554941,-0.288569,2.21976,-1.10988,-0.577139,1.43953
-0.502111,-0.283802,2.18309,-1.00422,-0.567603,1.36618
-0.452155,-0.279905,2.15312,-0.90431,-0.559811,1.30624
-0.404369,-0.276673,2.12826,-0.808737,-0.553347,1.25651
-0.358273,-0.273973,2.10749,-0.716546,-0.547947,1.21497
-0.313518,-0.271716,2.09012,-0.627037,-0.543432,1.18025
-0.269838,-0.269838,2.07568,-0.539676,-0.539676,1.15135
-0.227017,-0.268293,2.06379,-0.454035,-0.536586,1.12759
-0.18488,-0.267048,2.05422,-0.369759,-0.534097,1.10843
-0.143273,-0.266078,2.04676,-0.286546,-0.532156,1.09351
-0.102063,-0.265365,2.04127,-0.204127,-0.53073,1.08254
-0.0611299,-0.264896,2.03766,-0.12226,-0.529792,1.07533
-0.0203587,-0.264664,2.03587,-0.0407175,-0.529327,1.07175
0.0203587,-0.264664,2.03587,0.0407175,-0.529327,1.07175
0.0611299,-0.264896,2.03766,0.12226,-0.529792,1.07533
0.102063,-0.265365,2.04127,0.204127,-0.53073,1.08254
0.143273,-0.266078,2.04676,0.286546,-0.532156,1.09351
0.18488,-0.267048,2.05422,0.369759,-0.534097,1.10843
0.227017,-0.268293,2.06379,0.454035,-0.536586,1.12759
0.269838,-0.269838,2.07568,0.539676,-0.539676,1.15135
0.313518,-0.271716,2.09012,0.627037,-0.543432,1.18025
0.358273,-0.273973,2.10749,0.716546,-0.547947,1.21497
0.404369,-0.276673,2.12826,0.808737,-0.553347,1.25651
0.452155,-0.279905,2.15312,0.90431,-0.559811,1.30624
0.502111,-0.283802,2.18309,1.00422,-0.567603,1.36618
0.554941,-0.288569,2.21976,1.10988,-0.577139,1.43953
0.611784,-0.294562,2.26587,1.22357,-0.589125,1.53173
0.674776,-0.302486,2.32681,1.34955,-0.604972,1.65363
0.749281,-0.314215,2.41704,1.49856,-0.628429,1.83407
-0.768689,-0.371946,2.47964,-1.53738,-0.743892,1.95928
-0.685647,-0.354645,2.3643,-1.37129,-0.70929,1.7286
-0.619511,-0.344173,2.29449,-1.23902,-0.688346,1.58897
-0.560902,-0.336541,2.24361,-1.1218,-0.673082,1.48722
-0.506898,-0.330586,2.2039,-1.0138,-0.661171,1.40781
-0.456085,-0.325775,2.17184,-0.912171,-0.651551,1.34367
-0.407634,-0.321816,2.14544,-0.815268,-0.643633,1.29088
-0.360998,-0.318528,2.12352,-0.721996,-0.637055,1.24704
-0.315789,-0.315789,2.10526,-0.631579,-0.631579,1.21053
-0.271716,-0.313518,2.09012,-0.543432,-0.627037,1.18025
-0.228547,-0.311655,2.0777,-0.457094,-0.62331,1.1554
-0.186094,-0.310156,2.06771,-0.372187,-0.620312,1.13541
-0.144195,-0.308989,2.05993,-0.28839,-0.617979,1.11986
-0.102711,-0.308133,2.05422,-0.205422,-0.616265,1.10843
-0.0615139,-0.30757,2.05046,-0.123028,-0.615139,1.10093
-0.020486,-0.307291,2.0486,-0.0409721,-0.614581,1.09721
0.020486,-0.307291,2.0486,0.0409721,-0.614581,1.09721
0.0615139,-0.30757,2.05046,0.123028,-0.615139,1.10093
0.102711,-0.308133,2.05422,0.205422,-0.616265,1.10843
0.144195,-0.308989,2.05993,0.28839,-0.617979,1.11986
0.186094,-0.310156,2.06771,0.372187,-0.620312,1.13541
0.228547,-0.311655,2.0777,0.457094,-0.62331,1.1554
0.271716,-0.313518,2.09012,0.543432,-0.627037,1.18025
0.315789,-0.315789,2.10526,0.631579,-0.631579,1.21053
0.360998,-0.318528,2.12352,0.721996,-0.637055,1.24704
0.407634,-0.321816,2.14544,0.815268,-0.643633,1.29088
0.456085,-0.325775,2.17184,0.912171,-0.651551,1.34367
0.506898,-0.330586,2.2039,1.0138,-0.661171,1.40781
0.560902,-0.336541,2.24361,1.1218,-0.673082,1.48722
0.619511,-0.344173,2.29449,1.23902,-0.688346,1.58897
0.685647,-0.354645,2.3643,1.37129,-0.70929,1.7286
0.768689,-0.371946,2.47964,1.53738,-0.743892,1.95928
-0.700941,-0.410896,2.41704,-1.40188,-0.821792,1.83407
-0.629588,-0.396407,2.33181,-1.25918,-0.792815,1.66362
-0.568431,-0.386533,2.27372,-1.13686,-0.773066,1.54745
-0.512838,-0.379054,2.22973,-1.02568,-0.758108,1.45946
-0.460908,-0.373116,2.1948,-0.921816,-0.746232,1.3896
-0.41161,-0.368282,2.16637,-0.823219,-0.736564,1.33273
-0.364298,-0.364298,2.14293,-0.728595,-0.728595,1.28585
-0.318528,-0.360998,2.12352,-0.637055,-0.721996,1.24704
-0.273973,-0.358273,2.10749,-0.547947,-0.716546,1.21497
-0.230381,-0.356044,2.09437,-0.460762,-0.712087,1.18875
-0.187547,-0.354255,2.08385,-0.375093,-0.708509,1.1677
-0.145297,-0.352865,2.07568,-0.290595,-0.70573,1.15135
-0.103484,-0.351846,2.06968,-0.206968,-0.703691,1.13936
-0.0619723,-0.351176,2.06574,-0.123945,-0.702353,1.13149
-0.0206379,-0.350845,2.06379,-0.0412759,-0.70169,1.12759
0.0206379,-0.350845,2.06379,0.0412759,-0.70169,1.12759
0.0619723,-0.351176,2.06574,0.123945,-0.702353,1.13149
0.103484,-0.351846,2.06968,0.206968,-0.703691,1.13936
0.145297,-0.352865,2.07568,0.290595,-0.70573,1.15135
0.187547,-0.354255,2.08385,0.375093,-0.708509,1.1677
0.230381,-0.356044,2.09437,0.460762,-0.712087,1.18875
0.273973,-0.358273,2.10749,0.547947,-0.716546,1.21497
0.318528,-0.360998,2.12352,0.637055,-0.721996,1.24704
0.364298,-0.364298,2.14293,0.728595,-0.728595,1.28585
0.41161,-0.368282,2.16637,0.823219,-0.736564,1.33273
0.460908,-0.373116,2.1948,0.921816,-0.746232,1.3896
0.512838,-0.379054,2.22973,1.02568,-0.758108,1.45946
0.568431,-0.386533,2.27372,1.13686,-0.773066,1.54745
0.629588,-0.396407,2.33181,1.25918,-0.792815,1.66362
0.700941,-0.410896,2.41704,1.40188,-0.821792,1.83407
-0.725917,-0.475601,2.50316,-1.45183,-0.951201,2.00632
-0.643284,-0.452681,2.38253,-1.28657,-0.905363,1.76507
-0.578107,-0.439362,2.31243,-1.15621,-0.878723,1.62486
-0.520265,-0.429784,2.26202,-1.04053,-0.859569,1.52405
-0.46684,-0.422379,2.22305,-0.93368,-0.844758,1.44609
-0.416447,-0.416447,2.19183,-0.832894,-0.832894,1.38365
-0.368282,-0.41161,2.16637,-0.736564,-0.823219,1.33273
-0.321816,-0.407634,2.14544,-0.643633,-0.815268,1.29088
-0.276673,-0.404369,2.12826,-0.553347,-0.808737,1.25651
-0.232568,-0.401709,2.11426,-0.465136,-0.803417,1.22851
-0.189275,-0.39958,2.10305,-0.37855,-0.799161,1.20611
-0.146606,-0.397931,2.09437,-0.293212,-0.795862,1.18875
-0.104401,-0.396723,2.08802,-0.208802,-0.793447,1.17604
-0.0625155,-0.395932,2.08385,-0.125031,-0.791863,1.1677
-0.0208179,-0.39554,2.08179,-0.0416357,-0.791079,1.16357
0.0208179,-0.39554,2.08179,0.0416357,-0.791079,1.16357
0.0625155,-0.395932,2.08385,0.125031,-0.791863,1.1677
0.104401,-0.396723,2.08802,0.208802,-0.793447,1.17604
0.146606,-0.397931,2.09437,0.293212,-0.795862,1.18875
0.189275,-0.39958,2.10305,0.37855,-0.799161,1.20611
0.232568,-0.401709,2.11426,0.465136,-0.803417,1.22851
0.276673,-0.404369,2.12826,0.553347,-0.808737,1.25651
0.321816,-0.407634,2.14544,0.643633,-0.815268,1.29088
0.368282,-0.41161,2.16637,0.736564,-0.823219,1.33273
0.416447,-0.416447,2.19183,0.832894,-0.832894,1.38365
0.46684,-0.422379,2.22305,0.93368,-0.844758,1.44609
0.520265,-0.429784,2.26202,1.04053,-0.859569,1.52405
0.578107,-0.439362,2.31243,1.15621,-0.878723,1.62486
0.643284,-0.452681,2.38253,1.28657,-0.905363,1.76507
0.725917,-0.475601,2.50316,1.45183,-0.951201,2.00632
-0.664006,-0.516449,2.45928,-1.32801,-1.0329,1.91856
-0.591075,-0.496503,2.3643,-1.18215,-0.993006,1.7286
-0.529758,-0.483692,2.30329,-1.05952,-0.967384,1.60659
-0.47423,-0.47423,2.25824,-0.94846,-0.94846,1.51647
-0.422379,-0.46684,2.22305,-0.844758,-0.93368,1.44609
-0.373116,-0.460908,2.1948,-0.746232,-0.921816,1.3896
-0.325775,-0.456085,2.17184,-0.651551,-0.912171,1.34367
-0.279905,-0.452155,2.15312,-0.559811,-0.90431,1.30624
-0.235175,-0.448971,2.13796,-0.470351,-0.897942,1.27591
-0.191329,-0.446434,2.12588,-0.382658,-0.892869,1.25176
-0.148158,-0.444475,2.11655,-0.296316,-0.888949,1.23309
-0.105486,-0.443043,2.10973,-0.210973,-0.886085,1.21945
-0.0631579,-0.442105,2.10526,-0.126316,-0.884211,1.21053
-0.0210305,-0.441642,2.10305,-0.0420611,-0.883283,1.20611
0.0210305,-0.441642,2.10305,0.0420611,-0.883283,1.20611
0.0631579,-0.442105,2.10526,0.126316,-0.884211,1.21053
0.105486,-0.443043,2.10973,0.210973,-0.886085,1.21945
0.148158,-0.444475,2.11655,0.296316,-0.888949,1.23309
0.191329,-0.446434,2.12588,0.382658,-0.892869,1.25176
0.235175,-0.448971,2.13796,0.470351,-0.897942,1.27591
0.279905,-0.452155,2.15312,0.559811,-0.90431,1.30624
0.325775,-0.456085,2.17184,0.651551,-0.912171,1.34367
0.373116,-0.460908,2.1948,0.746232,-0.921816,1.3896
0.422379,-0.46684,2.22305,0.844758,-0.93368,1.44609
0.47423,-0.47423,2.25824,0.94846,-0.94846,1.51647
0.529758,-0.483692,2.30329,1.05952,-0.967384,1.60659
0.591075,-0.496503,2.3643,1.18215,-0.993006,1.7286
0.664006,-0.516449,2.45928,1.32801,-1.0329,1.91856
-0.61029,-0.561467,2.44116,-1.22058,-1.12293,1.88232
-0.542466,-0.542466,2.35855,-1.08493,-1.08493,1.71709
-0.483692,-0.529758,2.30329,-0.967384,-1.05952,1.60659
-0.429784,-0.520265,2.26202,-0.859569,-1.04053,1.52405
-0.379054,-0.512838,2.22973,-0.758108,-1.02568,1.45946
-0.330586,-0.506898,2.2039,-0.661171,-1.0138,1.40781
-0.283802,-0.502111,2.18309,-0.567603,-1.00422,1.36618
-0.2383,-0.498264,2.16637,-0.4766,-0.996528,1.33273
-0.193781,-0.495217,2.15312,-0.387561,-0.990434,1.30624
-0.150005,-0.492873,2.14293,-0.30001,-0.985746,1.28585
-0.106775,-0.491166,2.1355,-0.21355,-0.982331,1.27101
-0.0639196,-0.49005,2.13065,-0.127839,-0.9801,1.2613
-0.0212826,-0.489499,2.12826,-0.0425651,-0.978998,1.25651
0.0212826,-0.489499,2.12826,0.0425651,-0.978998,1.25651
0.0639196,-0.49005,2.13065,0.127839,-0.9801,1.2613
0.106775,-0.491166,2.1355,0.21355,-0.982331,1.27101
0.150005,-0.492873,2.14293,0.30001,-0.985746,1.28585
0.193781,-0.495217,2.15312,0.387561,-0.990434,1.30624
0.2383,-0.498264,2.16637,0.4766,-0.996528,1.33273
0.283802,-0.502111,2.18309,0.567603,-1.00422,1.36618
0.330586,-0.506898,2.2039,0.661171,-1.0138,1.40781
0.379054,-0.512838,2.22973,0.758108,-1.02568,1.45946
0.429784,-0.520265,2.26202,0.859569,-1.04053,1.52405
0.483692,-0.529758,2.30329,0.967384,-1.05952,1.60659
0.542466,-0.542466,2.35855,1.08493,-1.08493,1.71709
0.61029,-0.561467,2.44116,1.22058,-1.12293,1.88232
-0.561467,-0.61029,2.44116,-1.12293,-1.22058,1.88232
-0.496503,-0.591075,2.3643,-0.993006,-1.18215,1.7286
-0.439362,-0.578107,2.31243,-0.878723,-1.15621,1.62486
-0.386533,-0.568431,2.27372,-0.773066,-1.13686,1.54745
-0.336541,-0.560902,2.24361,-0.673082,-1.1218,1.48722
-0.288569,-0.554941,2.21976,-0.577139,-1.10988,1.43953
-0.242092,-0.550209,2.20084,-0.484184,-1.10042,1.40167
-0.196738,-0.546493,2.18597,-0.393475,-1.09299,1.37195
-0.152223,-0.543652,2.17461,-0.304445,-1.0873,1.34922
-0.108318,-0.541591,2.16637,-0.216637,-1.08318,1.33273
-0.0648299,-0.540249,2.161,-0.12966,-1.0805,1.32199
-0.0215835,-0.539587,2.15835,-0.0431669,-1.07917,1.31669
0.0215835,-0.539587,2.15835,0.0431669,-1.07917,1.31669
0.0648299,-0.540249,2.161,0.12966,-1.0805,1.32199
0.108318,-0.541591,2.16637,0.216637,-1.08318,1.33273
0.152223,-0.543652,2.17461,0.304445,-1.0873,1.34922
0.196738,-0.546493,2.18597,0.393475,-1.09299,1.37195
0.242092,-0.550209,2.20084,0.484184,-1.10042,1.40167
0.288569,-0.554941,2.21976,0.577139,-1.10988,1.43953
0.336541,-0.560902,2.24361,0.673082,-1.1218,1.48722
0.386533,-0.568431,2.27372,0.773066,-1.13686,1.54745
0.439362,-0.578107,2.31243,0.878723,-1.15621,1.62486
0.496503,-0.591075,2.3643,0.993006,-1.18215,1.7286
0.561467,-0.61029,2.44116,1.12293,-1.22058,1.88232
-0.516449,-0.664006,2.45928,-1.0329,-1.32801,1.91856
-0.452681,-0.643284,2.38253,-0.905363,-1.28657,1.76507
-0.396407,-0.629588,2.33181,-0.792815,-1.25918,1.66362
-0.344173,-0.619511,2.29449,-0.688346,-1.23902,1.58897
-0.294562,-0.611784,2.26587,-0.589125,-1.22357,1.53173
-0.246797,-0.605774,2.24361,-0.493594,-1.21155,1.48722
-0.200373,-0.601119,2.22637,-0.400746,-1.20224,1.45274
-0.154932,-0.597594,2.21331,-0.309864,-1.19519,1.42663
-0.110195,-0.595054,2.2039,-0.22039,-1.19011,1.40781
-0.0659341,-0.593407,2.1978,-0.131868,-1.18681,1.3956
-0.021948,-0.592596,2.1948,-0.043896,-1.18519,1.3896
0.021948,-0.592596,2.1948,0.043896,-1.18519,1.3896
0.0659341,-0.593407,2.1978,0.131868,-1.18681,1.3956
0.110195,-0.595054,2.2039,0.22039,-1.19011,1.40781
0.154932,-0.597594,2.21331,0.309864,-1.19519,1.42663
0.200373,-0.601119,2.22637,0.400746,-1.20224,1.45274
0.246797,-0.605774,2.24361,0.493594,-1.21155,1.48722
0.294562,-0.611784,2.26587,0.589125,-1.22357,1.53173
0.344173,-0.619511,2.29449,0.688346,-1.23902,1.58897
0.396407,-0.629588,2.33181,0.792815,-1.25918,1.66362
0.452681,-0.643284,2.38253,0.905363,-1.28657,1.76507
0.516449,-0.664006,2.45928,1.0329,-1.32801,1.91856
-0.475601,-0.725917,2.50316,-0.951201,-1.45183,2.00632
-0.410896,-0.700941,2.41704,-0.821792,-1.40188,1.83407
-0.354645,-0.685647,2.3643,-0.70929,-1.37129,1.7286
-0.302486,-0.674776,2.32681,-0.604972,-1.34955,1.65363
-0.252874,-0.666667,2.29885,-0.505747,-1.33333,1.5977
-0.204997,-0.660545,2.27774,-0.409994,-1.32109,1.55548
-0.158342,-0.655987,2.26202,-0.316683,-1.31197,1.52405
-0.112541,-0.652739,2.25082,-0.225082,-1.30548,1.50165
-0.0673082,-0.650646,2.24361,-0.134616,-1.30129,1.48722
-0.0224007,-0.649621,2.24007,-0.0448014,-1.29924,1.48014
0.0224007,-0.649621,2.24007,0.0448014,-1.29924,1.48014
0.0673082,-0.650646,2.24361,0.134616,-1.30129,1.48722
0.112541,-0.652739,2.25082,0.225082,-1.30548,1.50165
0.158342,-0.655987,2.26202,0.316683,-1.31197,1.52405
0.204997,-0.660545,2.27774,0.409994,-1.32109,1.55548
0.252874,-0.666667,2.29885,0.505747,-1.33333,1.5977
0.302486,-0.674776,2.32681,0.604972,-1.34955,1.65363
0.354645,-0.685647,2.3643,0.70929,-1.37129,1.7286
0.410896,-0.700941,2.41704,0.821792,-1.40188,1.83407
0.475601,-0.725917,2.50316,0.951201,-1.45183,2.00632
-0.371946,-0.768689,2.47964,-0.743892,-1.53738,1.95928
-0.314215,-0.749281,2.41704,-0.628429,-1.49856,1.83407
-0.261391,-0.736647,2.37628,-0.522782,-1.47329,1.75256
-0.211272,-0.727716,2.34747,-0.422545,-1.45543,1.69494
-0.162877,-0.721312,2.32681,-0.325754,-1.44262,1.65363
-0.115621,-0.716853,2.31243,-0.231243,-1.43371,1.62486
-0.0690988,-0.714021,2.30329,-0.138198,-1.42804,1.60659
-0.0229885,-0.712644,2.29885,-0.045977,-1.42529,1.5977
0.0229885,-0.712644,2.29885,0.045977,-1.42529,1.5977
0.0690988,-0.714021,2.30329,0.138198,-1.42804,1.60659
0.115621,-0.716853,2.31243,0.231243,-1.43371,1.62486
0.162877,-0.721312,2.32681,0.325754,-1.44262,1.65363
0.211272,-0.727716,2.34747,0.422545,-1.45543,1.69494
0.261391,-0.736647,2.37628,0.522782,-1.47329,1.75256
0.314215,-0.749281,2.41704,0.628429,-1.49856,1.83407
0.371946,-0.768689,2.47964,0.743892,-1.53738,1.95928
-0.276827,-0.83048,2.51661,-0.553653,-1.66096,2.03321
-0.221335,-0.811563,2.45928,-0.442671,-1.62313,1.91856
-0.169731,-0.800162,2.42473,-0.339463,-1.60032,1.84947
-0.120126,-0.792829,2.40251,-0.240251,-1.58566,1.80502
-0.0716693,-0.788363,2.38898,-0.143339,-1.57673,1.77796
-0.0238253,-0.786236,2.38253,-0.0476507,-1.57247,1.76507
0.0238253,-0.786236,2.38253,0.0476507,-1.57247,1.76507
0.0716693,-0.788363,2.38898,0.143339,-1.57673,1.77796
0.120126,-0.792829,2.40251,0.240251,-1.58566,1.80502
0.169731,-0.800162,2.42473,0.339463,-1.60032,1.84947
0.221335,-0.811563,2.45928,0.442671,-1.62313,1.91856
0.276827,-0.83048,2.51661,0.553653,-1.66096,2.03321
-0.0770927,-0.899414,2.56976,-0.154185,-1.79883,2.13951
-0.0254894,-0.892128,2.54894,-0.0509787,-1.78426,2.09787
0.0254894,-0.892128,2.54894,0.0509787,-1.78426,2.09787
0.0770927,-0.899414,2.56976,0.154185,-1.79883,2.13951
